whereat_api.Base	500users8dynos	RUN	1446864247370	 	2.0
5 Sec Interval	2339141118723995742-475	REQUEST		Request 5	1446864308446	1446864308446	1446864308491	1446864308533	OK	 
5 Sec Interval	2339141118723995742-83	REQUEST		Request 5	1446864308455	1446864308455	1446864308502	1446864308542	OK	 
5 Sec Interval	2339141118723995742-239	REQUEST		Request 5	1446864308454	1446864308455	1446864308521	1446864308567	OK	 
5 Sec Interval	2339141118723995742-43	REQUEST		Request 5	1446864308496	1446864308507	1446864308546	1446864308590	OK	 
5 Sec Interval	2339141118723995742-142	REQUEST		Request 5	1446864308496	1446864308496	1446864308551	1446864308596	OK	 
5 Sec Interval	2339141118723995742-433	REQUEST		Request 5	1446864308524	1446864308524	1446864308553	1446864308604	OK	 
5 Sec Interval	2339141118723995742-478	REQUEST		Request 5	1446864308485	1446864308485	1446864308574	1446864308607	OK	 
5 Sec Interval	2339141118723995742-104	REQUEST		Request 5	1446864308574	1446864308575	1446864308615	1446864308650	OK	 
5 Sec Interval	2339141118723995742-139	REQUEST		Request 4	1446864308554	1446864308580	1446864308666	1446864308703	OK	 
5 Sec Interval	2339141118723995742-198	REQUEST		Request 5	1446864308594	1446864308613	1446864308696	1446864308735	OK	 
5 Sec Interval	2339141118723995742-29	REQUEST		Request 5	1446864308604	1446864308622	1446864308708	1446864308759	OK	 
5 Sec Interval	2339141118723995742-167	REQUEST		Request 5	1446864308645	1446864308646	1446864308756	1446864308807	OK	 
5 Sec Interval	2339141118723995742-284	REQUEST		Request 5	1446864308745	1446864308745	1446864308812	1446864308856	OK	 
5 Sec Interval	2339141118723995742-308	REQUEST		Request 5	1446864308755	1446864308756	1446864308803	1446864308874	OK	 
5 Sec Interval	2339141118723995742-457	REQUEST		Request 5	1446864308805	1446864308805	1446864308851	1446864308902	OK	 
5 Sec Interval	2339141118723995742-460	REQUEST		Request 5	1446864308805	1446864308805	1446864308868	1446864308929	OK	 
5 Sec Interval	2339141118723995742-82	REQUEST		Request 5	1446864308886	1446864308905	1446864308995	1446864309026	OK	 
5 Sec Interval	2339141118723995742-92	REQUEST		Request 4	1446864279044	1446864279044	1446864309074	1446864309074	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-401	REQUEST		Request 5	1446864308927	1446864308950	1446864309051	1446864309088	OK	 
5 Sec Interval	2339141118723995742-181	REQUEST		Request 5	1446864308985	1446864308985	1446864309050	1446864309089	OK	 
5 Sec Interval	2339141118723995742-390	REQUEST		Request 5	1446864309016	1446864309016	1446864309063	1446864309097	OK	 
5 Sec Interval	2339141118723995742-56	REQUEST		Request 5	1446864309065	1446864309065	1446864309112	1446864309144	OK	 
5 Sec Interval	2339141118723995742-391	REQUEST		Request 5	1446864279125	1446864279146	1446864309160	1446864309160	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-300	REQUEST		Request 5	1446864279155	1446864279155	1446864309167	1446864309167	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-332	REQUEST		Request 5	1446864309115	1446864309115	1446864309150	1446864309185	OK	 
5 Sec Interval	2339141118723995742-497	REQUEST		Request 3	1446864299666	1446864299697	1446864309211	1446864309253	OK	 
5 Sec Interval	2339141118723995742-170	REQUEST		Request 4	1446864301414	1446864301433	1446864309239	1446864309284	OK	 
5 Sec Interval	2339141118723995742-245	REQUEST		Request 5	1446864309165	1446864309166	1446864309239	1446864309296	OK	 
5 Sec Interval	2339141118723995742-40	REQUEST		Request 3	1446864299694	1446864299715	1446864309225	1446864309298	OK	 
5 Sec Interval	2339141118723995742-487	REQUEST		Request 5	1446864309135	1446864309155	1446864309253	1446864309307	OK	 
5 Sec Interval	2339141118723995742-467	REQUEST		Request 5	1446864309224	1446864309224	1446864309270	1446864309312	OK	 
5 Sec Interval	2339141118723995742-13	REQUEST		Request 4	1446864301854	1446864301969	1446864309238	1446864309316	OK	 
5 Sec Interval	2339141118723995742-152	REQUEST		Request 4	1446864279296	1446864279296	1446864309318	1446864309318	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-286	REQUEST		Request 4	1446864302376	1446864302421	1446864309237	1446864309325	OK	 
5 Sec Interval	2339141118723995742-154	REQUEST		Request 5	1446864309224	1446864309225	1446864309303	1446864309334	OK	 
5 Sec Interval	2339141118723995742-158	REQUEST		Request 5	1446864309206	1446864309207	1446864309257	1446864309346	OK	 
5 Sec Interval	2339141118723995742-79	REQUEST		Request 4	1446864301185	1446864301239	1446864309275	1446864309353	OK	 
5 Sec Interval	2339141118723995742-412	REQUEST		Request 5	1446864309282	1446864309286	1446864309348	1446864309374	OK	 
5 Sec Interval	2339141118723995742-459	REQUEST		Request 5	1446864309308	1446864309309	1446864309357	1446864309390	OK	 
5 Sec Interval	2339141118723995742-231	REQUEST		Request 5	1446864309315	1446864309316	1446864309360	1446864309392	OK	 
5 Sec Interval	2339141118723995742-472	REQUEST		Request 5	1446864279385	1446864279385	1446864309397	1446864309397	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-268	REQUEST		Request 5	1446864309308	1446864309309	1446864309383	1446864309416	OK	 
5 Sec Interval	2339141118723995742-450	REQUEST		Request 5	1446864279414	1446864279415	1446864309430	1446864309430	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-173	REQUEST		Request 5	1446864279434	1446864279435	1446864309455	1446864309455	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-494	REQUEST		Request 5	1446864309308	1446864309328	1446864309420	1446864309457	OK	 
5 Sec Interval	2339141118723995742-484	REQUEST		Request 5	1446864309315	1446864309346	1446864309430	1446864309468	OK	 
5 Sec Interval	2339141118723995742-354	REQUEST		Request 5	1446864279456	1446864279456	1446864309468	1446864309468	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-307	REQUEST		Request 5	1446864309385	1446864309385	1446864309428	1446864309472	OK	 
5 Sec Interval	2339141118723995742-319	REQUEST		Request 5	1446864309464	1446864309464	1446864309507	1446864309543	OK	 
5 Sec Interval	2339141118723995742-184	REQUEST		Request 5	1446864309476	1446864309476	1446864309525	1446864309558	OK	 
5 Sec Interval	2339141118723995742-163	REQUEST		Request 5	1446864279564	1446864279566	1446864309577	1446864309577	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-490	REQUEST		Request 5	1446864309604	1446864309604	1446864309651	1446864309691	OK	 
5 Sec Interval	2339141118723995742-24	REQUEST		Request 5	1446864309585	1446864309604	1446864309688	1446864309726	OK	 
5 Sec Interval	2339141118723995742-273	REQUEST		Request 5	1446864309696	1446864309696	1446864309737	1446864309766	OK	 
5 Sec Interval	2339141118723995742-59	REQUEST		Request 6	1446864309876	1446864309877	1446864309917	1446864309952	OK	 
5 Sec Interval	2339141118723995742-471	REQUEST		Request 5	1446864309816	1446864309816	1446864309914	1446864309957	OK	 
5 Sec Interval	2339141118723995742-379	REQUEST		Request 5	1446864309806	1446864309826	1446864309919	1446864309964	OK	 
5 Sec Interval	2339141118723995742-479	REQUEST		Request 5	1446864309825	1446864309846	1446864309938	1446864309968	OK	 
5 Sec Interval	2339141118723995742-440	REQUEST		Request 5	1446864309884	1446864309884	1446864309965	1446864310000	OK	 
5 Sec Interval	2339141118723995742-144	REQUEST		Request 6	1446864310134	1446864310134	1446864310184	1446864310214	OK	 
5 Sec Interval	2339141118723995742-160	REQUEST		Request 6	1446864310154	1446864310155	1446864310212	1446864310245	OK	 
5 Sec Interval	2339141118723995742-171	REQUEST		Request 6	1446864310293	1446864310294	1446864310328	1446864310358	OK	 
5 Sec Interval	2339141118723995742-400	REQUEST		Request 5	1446864280346	1446864280346	1446864310358	1446864310358	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-474	REQUEST		Request 5	1446864280346	1446864280352	1446864310363	1446864310363	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-140	REQUEST		Request 6	1446864310316	1446864310316	1446864310355	1446864310392	OK	 
5 Sec Interval	2339141118723995742-22	REQUEST		Request 6	1446864310316	1446864310317	1446864310362	1446864310401	OK	 
5 Sec Interval	2339141118723995742-165	REQUEST		Request 6	1446864310466	1446864310466	1446864310507	1446864310537	OK	 
5 Sec Interval	2339141118723995742-210	REQUEST		Request 6	1446864310565	1446864310565	1446864310689	1446864310750	OK	 
5 Sec Interval	2339141118723995742-185	REQUEST		Request 6	1446864310626	1446864310626	1446864310694	1446864310771	OK	 
5 Sec Interval	2339141118723995742-196	REQUEST		Request 6	1446864310664	1446864310664	1446864310754	1446864310783	OK	 
5 Sec Interval	2339141118723995742-396	REQUEST		Request 5	1446864310564	1446864310565	1446864310702	1446864310783	OK	 
5 Sec Interval	2339141118723995742-393	REQUEST		Request 5	1446864310603	1446864310604	1446864310706	1446864310796	OK	 
5 Sec Interval	2339141118723995742-423	REQUEST		Request 5	1446864310494	1446864310517	1446864310701	1446864310800	OK	 
5 Sec Interval	2339141118723995742-149	REQUEST		Request 6	1446864310526	1446864310526	1446864310762	1446864310802	OK	 
5 Sec Interval	2339141118723995742-224	REQUEST		Request 6	1446864310647	1446864310647	1446864310773	1446864310808	OK	 
5 Sec Interval	2339141118723995742-35	REQUEST		Request 6	1446864310626	1446864310627	1446864310695	1446864310810	OK	 
5 Sec Interval	2339141118723995742-369	REQUEST		Request 5	1446864310646	1446864310665	1446864310795	1446864310834	OK	 
5 Sec Interval	2339141118723995742-255	REQUEST		Request 5	1446864310694	1446864310695	1446864310816	1446864310859	OK	 
5 Sec Interval	2339141118723995742-214	REQUEST		Request 6	1446864310676	1446864310676	1446864310819	1446864310862	OK	 
5 Sec Interval	2339141118723995742-188	REQUEST		Request 6	1446864310766	1446864310777	1446864310843	1446864310893	OK	 
5 Sec Interval	2339141118723995742-193	REQUEST		Request 6	1446864310786	1446864310786	1446864310910	1446864310954	OK	 
5 Sec Interval	2339141118723995742-477	REQUEST		Request 5	1446864310865	1446864310866	1446864310911	1446864310961	OK	 
5 Sec Interval	2339141118723995742-226	REQUEST		Request 5	1446864310815	1446864310815	1446864310924	1446864310965	OK	 
5 Sec Interval	2339141118723995742-328	REQUEST		Request 5	1446864280966	1446864280966	1446864310978	1446864310978	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-3	REQUEST		Request 6	1446864310865	1446864310865	1446864310958	1446864310986	OK	 
5 Sec Interval	2339141118723995742-341	REQUEST		Request 5	1446864310904	1446864310923	1446864311034	1446864311063	OK	 
5 Sec Interval	2339141118723995742-314	REQUEST		Request 6	1446864311094	1446864311094	1446864311134	1446864311161	OK	 
5 Sec Interval	2339141118723995742-18	REQUEST		Request 6	1446864311106	1446864311107	1446864311143	1446864311174	OK	 
5 Sec Interval	2339141118723995742-252	REQUEST		Request 5	1446864311094	1446864311094	1446864311155	1446864311192	OK	 
5 Sec Interval	2339141118723995742-1	REQUEST		Request 6	1446864311126	1446864311126	1446864311161	1446864311201	OK	 
5 Sec Interval	2339141118723995742-321	REQUEST		Request 5	1446864311107	1446864311107	1446864311168	1446864311203	OK	 
5 Sec Interval	2339141118723995742-294	REQUEST		Request 6	1446864311326	1446864311326	1446864311364	1446864311393	OK	 
5 Sec Interval	2339141118723995742-316	REQUEST		Request 6	1446864311405	1446864311405	1446864311452	1446864311491	OK	 
5 Sec Interval	2339141118723995742-357	REQUEST		Request 6	1446864311396	1446864311396	1446864311468	1446864311510	OK	 
5 Sec Interval	2339141118723995742-94	REQUEST		Request 6	1446864281506	1446864281506	1446864311518	1446864311518	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	2339141118723995742-15	REQUEST		Request 6	1446864311345	1446864311364	1446864311477	1446864311519	OK	 
5 Sec Interval	2339141118723995742-70	REQUEST		Request 6	1446864311425	1446864311425	1446864311483	1446864311524	OK	 
5 Sec Interval	2339141118723995742-348	REQUEST		Request 6	1446864311424	1446864311425	1446864311483	1446864311524	OK	 
5 Sec Interval	2339141118723995742-311	REQUEST		Request 5	1446864311519	1446864311524	1446864311584	1446864311612	OK	 
5 Sec Interval	2339141118723995742-132	REQUEST		Request 6	1446864311556	1446864311556	1446864311605	1446864311637	OK	 
5 Sec Interval	2339141118723995742-278	REQUEST		Request 6	1446864311585	1446864311585	1446864311618	1446864311660	OK	 
5 Sec Interval	2339141118723995742-322	REQUEST		Request 6	1446864311584	1446864311585	1446864311646	1446864311674	OK	 
5 Sec Interval	2339141118723995742-16	REQUEST		Request 6	1446864311605	1446864311606	1446864311653	1446864311682	OK	 
5 Sec Interval	2339141118723995742-426	REQUEST		Request 6	1446864311674	1446864311674	1446864311715	1446864311748	OK	 
5 Sec Interval	2339141118723995742-373	REQUEST		Request 6	1446864311674	1446864311675	1446864311717	1446864311751	OK	 
5 Sec Interval	2339141118723995742-251	REQUEST		Request 6	1446864311696	1446864311696	1446864311735	1446864311766	OK	 
5 Sec Interval	2339141118723995742-305	REQUEST		Request 6	1446864311684	1446864311684	1446864311746	1446864311776	OK	 
5 Sec Interval	2339141118723995742-453	REQUEST		Request 6	1446864311696	1446864311696	1446864311756	1446864311786	OK	 
5 Sec Interval	2339141118723995742-434	REQUEST		Request 6	1446864311754	1446864311756	1446864311794	1446864311830	OK	 
5 Sec Interval	2339141118723995742-7	REQUEST		Request 6	1446864311754	1446864311754	1446864311802	1446864311841	OK	 
5 Sec Interval	2339141118723995742-194	REQUEST		Request 6	1446864311754	1446864311754	1446864311812	1446864311850	OK	 
5 Sec Interval	2339141118723995742-410	REQUEST		Request 6	1446864311776	1446864311776	1446864311816	1446864311850	OK	 
5 Sec Interval	2339141118723995742-37	REQUEST		Request 6	1446864311745	1446864311748	1446864311875	1446864311913	OK	 
5 Sec Interval	2339141118723995742-382	REQUEST		Request 6	1446864311814	1446864311814	1446864311891	1446864311923	OK	 
5 Sec Interval	2339141118723995742-387	REQUEST		Request 6	1446864311866	1446864311866	1446864311910	1446864311944	OK	 
5 Sec Interval	2339141118723995742-85	REQUEST		Request 6	1446864311796	1446864311796	1446864311916	1446864311951	OK	 
5 Sec Interval	2339141118723995742-415	REQUEST		Request 6	1446864311875	1446864311875	1446864311916	1446864311952	OK	 
5 Sec Interval	2339141118723995742-216	REQUEST		Request 6	1446864311913	1446864311913	1446864311950	1446864311981	OK	 
5 Sec Interval	2339141118723995742-342	REQUEST		Request 6	1446864311924	1446864311924	1446864311959	1446864311994	OK	 
5 Sec Interval	2339141118723995742-404	REQUEST		Request 6	1446864311934	1446864311934	1446864311971	1446864312002	OK	 
5 Sec Interval	2339141118723995742-320	REQUEST		Request 6	1446864311944	1446864311945	1446864311988	1446864312014	OK	 
5 Sec Interval	2339141118723995742-97	REQUEST		Request 6	1446864312027	1446864312027	1446864312068	1446864312117	OK	 
5 Sec Interval	2339141118723995742-292	REQUEST		Request 6	1446864312034	1446864312035	1446864312082	1446864312130	OK	 
5 Sec Interval	2339141118723995742-446	REQUEST		Request 6	1446864312064	1446864312064	1446864312105	1446864312145	OK	 
5 Sec Interval	2339141118723995742-362	REQUEST		Request 6	1446864312065	1446864312065	1446864312108	1446864312149	OK	 
5 Sec Interval	2339141118723995742-380	REQUEST		Request 6	1446864312065	1446864312065	1446864312115	1446864312151	OK	 
5 Sec Interval	2339141118723995742-126	REQUEST		Request 6	1446864312074	1446864312074	1446864312142	1446864312166	OK	 
5 Sec Interval	2339141118723995742-285	REQUEST		Request 6	1446864312116	1446864312116	1446864312161	1446864312193	OK	 
5 Sec Interval	2339141118723995742-109	REQUEST		Request 6	1446864282225	1446864282225	1446864312240	1446864312240	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
